"","kit_germfree1","kit_germfree3","kit_germfree4","kit_microbiota1","kit_microbiota2","kit_microbiota3","MH63_germfree2","MH63_germfree3","MH63_microbiota1","MH63_microbiota3","Kit_microbiota_vs_germfree_log2FoldChange","Kit_microbiota_vs_germfree_pvalue","Kit_microbiota_vs_germfree_padj","MH63_microbiota_vs_germfree_log2FoldChange","MH63_microbiota_vs_germfree_pvalue","MH63_microbiota_vs_germfree_padj"
"LOC4329759",2467.27860776502,2274.66435738735,2501.68959016503,7941.73144762295,8290.84481658734,7821.62697991696,133.297866393451,150.517704772142,314.080863517011,342.185127073181,1.73098067539593,3.53837043733836e-113,8.72369147823786e-111,1.21126962177626,6.12669134199001e-07,5.23921966798764e-06
"LOC4329468",8606.04670866894,7433.7967083978,6856.67167263599,39137.1296781574,44931.1879457701,38446.6249581982,2103.78806525317,1827.26388450657,2905.82112779424,2332.46288851124,2.4200300625439,6.39673063311895e-113,1.56131401293167e-110,0.413401974256308,0.0171550401815919,0.0495814307707317
"LOC4332353",323.712603595125,275.8635497257,291.863785519253,1844.47530713511,1807.04178223315,1614.25067457861,26.0800173378492,24.2091413269879,9.17024419027769,16.9818921624407,2.56334706147833,6.5640647006469e-109,1.44338460552603e-106,-0.927875693569598,0.230198240778784,0.383542977160874
"LOC4330759",3157.08073760773,3052.64796472781,2901.6195586608,15159.9128530103,13857.2517519216,12194.2492968812,2641.80916366731,2545.11755341986,3131.63839097983,3451.56958201608,2.17768851285957,1.30312987586822e-108,2.83989232233854e-106,0.344263914005669,0.00670165582392416,0.0223888676083104
"LOC4330574",776.9102486283,671.509956569137,635.633375460298,3492.66842196163,3884.24202423106,3408.44037409413,215.401624679273,216.829700580848,196.013969567186,299.730396667079,2.37396243527303,9.35607797736959e-107,1.98576653279684e-104,0.201974255200372,0.502740735454468,0.660136709860571
"LOC4341933",581.505549730879,566.246233647489,338.664100981524,8363.1608605208,7103.29025780268,10101.5480357651,55.0578143799038,46.31313992989,4845.32777403798,4866.16119914739,4.10833366288041,1.3145683948072e-105,2.71915130342831e-103,6.57819310558193,5.10306843361914e-252,1.13456520484654e-248
"LOC4343492",1598.55169338974,1338.18020173958,1649.9238487517,23336.4131973161,32563.4805717056,17544.574986335,4566.90081382781,3646.10719811679,5827.69018292147,6692.56370121789,4.00081318457031,1.33303125074552e-105,2.73417031665518e-103,0.608331481415148,0.000271122330490674,0.00136362498952075
"LOC4324947",90.639529006635,61.7063203333802,85.0914826586744,911.172726059963,1112.46519836666,1007.86656164089,15.4548250890958,23.156569964945,61.8991482843744,44.1529196223459,3.66767593765639,1.07324301042961e-103,2.11255769343273e-101,1.45671432128832,0.014455249564831,0.0428854501701211
"LOC107276064",2358.9820276532,1478.53183230178,966.639243002542,553573.512366778,429894.750280047,576057.62652103,0,0,0,0,8.34296067720844,5.47462545911132e-103,1.05216266303928e-100,0,0,0
"LOC4331328",31637.904170277,31338.3412344094,27145.0338829437,149956.708420933,129448.344039729,124833.998687451,9480.56926559221,8283.73661927805,38118.4125379368,29220.7418439118,2.16534113227154,7.59439946727518e-103,1.44815704841604e-100,1.92237320843969,1.37484331691021e-28,6.88443501460919e-27
"LOC107276247",619.173925421948,571.085945046185,483.319621501271,2899.97317459845,2779.93871286636,2967.43374650307,598.874472202462,597.860533640398,2150.42226262012,1305.05841268357,2.37326278503374,1.52971456161484e-102,2.8720979246073e-100,1.52881172694969,3.02290359861148e-09,3.68264195659885e-08
"LOC107275604",4.70854696138363,8.46949494771885,2.55274447976023,2650.77176377529,1880.49876525076,2434.89744148745,0,0,797.811244554159,812.583539972789,8.87767790295671,2.5295361474377e-102,4.71304719745492e-100,12.0840335178998,1.07529660418526e-16,2.70441961548088e-15
"LOC4352104",3486.67902490458,4256.52617515356,3690.41760290671,31625.4871519165,44725.5083933208,29608.8105368745,14891.6898999119,17505.3143221364,17254.9607245313,22787.1519981711,3.21231525745679,1.89289252107453e-101,3.47381358303663e-99,0.305772177554224,0.0904499463584256,0.190073124516718
"LOC4349293",6205.86489510363,4908.67728612791,5379.4835336814,29573.1836411605,35709.8880109598,28563.5000162872,3238.75178273364,3372.43864398562,1972.74878143349,1866.30994865224,2.50843354157727,3.30663062369923e-100,5.93442943112139e-98,-0.784532109926201,1.11338831791244e-10,1.62534225030513e-09
"LOC4333342",117.713674034591,110.103434320345,84.2405678320877,934.264748684503,990.853082037511,947.540183338344,7.7274125445479,13.6834277065584,3.43884157135413,1.69818921624407,3.21749129797303,4.2437399207173e-99,7.50588434672956e-97,-2.08602408103754,0.117220267389066,0.231288445585827
"LOC9269196",1147.70832183726,769.514112392741,768.37608840783,7636.72431545716,7949.67793990556,9013.59300637771,303.300942373505,196.830844702032,12309.906544924,14767.4534244585,3.1966178556355,1.81705591507488e-98,3.14543977128706e-96,5.75661358904399,1.05670046681664e-149,8.39057909954798e-147
"LOC4339745",6041.0657514552,6480.3735628546,5746.22782394028,20151.6384103483,19988.4612677913,22372.7654704805,2480.49942679988,2410.38841907836,3235.94991864424,3622.23759824861,1.77511956874211,3.4730360466414e-98,5.92796250534429e-96,0.488123075969976,0.000173275678865228,0.000910704269672491
"LOC4326745",31.7826919893395,35.0879076405495,25.5274447976023,634.068454565486,621.119600848884,588.702243435239,3.86370627227395,5.26285681021477,51.582623570312,20.3782705949289,4.34052837024263,1.94244452574225e-97,3.26973696443565e-95,2.97510025620217,0.00148028577951469,0.0061173222557528
"LOC4349237",433.186320447294,400.486118242134,366.744290258887,2465.07341516961,2207.79043402921,2874.86395910777,1632.41590003574,1792.52902955915,3070.88552321924,2232.26972475283,2.65454878958486,6.9931693104165e-94,1.13792851019097e-91,0.630163488377639,0.00128424630584005,0.00540258242530591
"LOC4342196",469.677559398017,452.513015778121,413.544605721158,2375.59182749952,3128.4512878499,2653.32053534151,41.534842426945,41.0502831196752,76.8007950935757,68.776663257885,2.61292746132197,1.9324682333282e-93,3.12368772444203e-91,0.81584528927345,0.060998254022196,0.140477955425262
"LOC107276980",1935.21280112867,1839.09033150466,1561.42870678668,6888.15791537833,7157.15871201559,7250.60660598419,0,0,0,0,1.99838340205428,9.7715210055873e-93,1.55773322389614e-90,0,0,0
"LOC4327905",5606.70229426756,3643.09275536878,4877.44378599522,35764.7322073652,43643.2421768614,48190.3751640309,1032.57550126521,851.53023189275,416.09983013385,382.092573654917,3.17494306023639,1.63685122494763e-92,2.57756546442076e-90,-1.24071359488695,7.46038505177527e-11,1.11170737839222e-09
"LOC112939299",140.079272101163,134.301991313828,118.277160895557,1169.99581297668,1648.7011743952,1293.89680359265,28.0118704739861,24.2091413269879,4484.24940904579,4823.70646874129,3.39462140703145,6.27331653806992e-92,9.7528095580389e-90,7.47422046474671,7.00517862572233e-208,1.03830757590456e-204
"LOC4330000",2118.84613262264,1755.60530987715,2111.9705995883,9009.73749400791,8721.79245029064,7844.5093992731,198.980873022108,209.461701046548,259.059398375345,331.146897167594,2.09439439172685,1.23688619893536e-91,1.9107543255452e-89,0.534250613706649,0.0357205406959065,0.0904218127396209
"LOC4341302",985.263451669525,781.613390889483,857.722145199438,4035.33095363831,3677.74628308157,4057.46899583192,460.746972968669,482.077683815673,1135.96399907065,774.374282607298,2.16502098442575,2.44568906083894e-91,3.7308986623098e-89,1.01726343062197,1.73540181046393e-05,0.000113647094115006
"LOC4345161",236.604484809528,205.687734444601,156.568328091961,1502.90580581379,1674.81921280146,1630.89243411034,55.0578143799038,59.9965676364484,298.032936184025,329.44870795135,3.01518906678226,4.95663343363312e-91,7.51437943156007e-89,2.44937064923436,4.97628655854181e-18,1.38124568109938e-16
"LOC4331750",249.552988953333,183.909033150466,285.056466906559,2429.47321362345,1944.97767256622,2354.80897374096,141.991205506068,136.834277065584,149.016468092013,177.460773097506,3.22009362927313,1.01934293594519e-90,1.53581002349075e-88,0.230321665067721,0.423584990758441,0.589371368642118
"LOC4349876",47953.0193914713,45868.364781146,54136.0521822753,172609.020447997,202266.251305084,185860.371000306,6354.83089132258,5569.15507656927,9013.20375851919,8604.72475870872,1.92209259834451,1.26330542170465e-90,1.89170298975258e-88,0.563019294874419,1.15001547605469e-05,7.7928357449326e-05
"LOC4326042",1809.25916991166,1937.09448732827,2042.19558380819,6526.38289426054,6906.58878105553,6142.88948715286,470.406238649353,545.23196553825,374.833731277601,410.961790331066,1.75714880346463,5.17572651708002e-90,7.70299590420056e-88,-0.36836342964197,0.0629882561946658,0.144135230545081
"LOC4330288",1770.41365748025,1213.55763322314,1424.43141970621,8299.65779830331,9266.19031332113,9188.33148146095,1477.86764914479,1195.7210672808,3349.43169049893,3035.51322403628,2.60156575100717,7.70340603649709e-88,1.11257239372083e-85,1.2552679623722,2.64006535621154e-14,5.49079261596363e-13
"LOC4339080",2012.9038259915,1848.76975430206,1787.77205065875,5973.13651888094,5978.58222893308,5613.47351204944,2818.57372562385,2687.21468729566,19107.3500509674,18226.6648579476,1.63745729957479,9.13195931554655e-88,1.30346703493485e-85,2.76133169570715,2.19685958928831e-138,1.48008421965597e-135
"LOC4326519",678.030762439243,479.131428470952,572.665678292879,5323.67338256576,9115.19540378494,7036.34395201306,569.896675160408,727.326811171681,522.703918845829,318.410478045764,3.63398431115651,9.81429012620631e-88,1.39271624070025e-85,-0.627762421878179,0.0316704326646591,0.0818183510845184
"LOC4343216",1452.58673758685,1359.95890303371,1305.30334398407,7858.98503321835,10461.9067591078,7371.25936258929,802.684978064913,841.00451827232,1654.08279582134,2177.0785752249,2.64197702110223,7.86638884374439e-87,1.10346447642594e-84,1.22185921216683,8.97046802140691e-11,1.32694887238816e-09
"LOC4336199",1050.00597238855,1078.04571405964,1073.85451115247,3338.7216044647,3094.98755114188,3315.87058669884,552.509996935175,588.387391382011,804.688927696868,885.605676271285,1.60597078668477,2.06484890797948e-86,2.84739164666459e-84,0.568309495735128,0.00058041927706275,0.00268955018485538
"LOC4351360",2148.27455113128,1725.3571136353,2011.56265005106,8468.99929754994,8863.80928412468,7624.00608547756,211.537918406999,227.355414201278,636.185690700515,708.993997781901,2.08402915717723,5.87273049755194e-86,7.87591241671691e-84,1.61739069067139,1.51607663535653e-16,3.76613763507059e-15
"LOC4340403",234.250211328836,217.787012941342,138.699116733639,3021.20629337728,2464.88987459084,3943.05689905122,184.491974501081,228.407985563321,1615.10925801266,1561.48498433643,4.0039236105442,1.44740195226045e-85,1.92009419704024e-83,2.94525277022624,1.74751393159286e-59,2.45901754690532e-57
"LOC4332082",4693.24418375914,4388.40831076804,4184.79911715361,11958.7812166835,12304.8608441495,12072.5564303053,956.267302387803,1072.57021792177,858.564112314749,752.297822796125,1.45411744133159,2.39115253120789e-85,3.15477032333633e-83,-0.333838922358401,0.0472766559783697,0.114039480564945
"LOC4329351",1058.24592957097,1015.12946587659,1105.33835973618,3794.78905129936,4161.74618229758,3553.01566002611,507.111448235956,519.970252849219,926.194663218047,677.577497281385,1.85565898463111,1.08337517157867e-84,1.41406530416536e-82,0.641130256908062,0.00321764832286088,0.011965118065982
"LOC4329734",5299.46960503728,5793.13454423969,5285.88290275686,14667.2830370201,15067.6595943118,14278.6296782314,3763.24990919483,3873.46261231807,6550.99319342963,5553.92783172624,1.42647452178321,6.16594855394325e-84,7.87950116778255e-82,0.664279119347996,1.74293754549124e-06,1.37073683936706e-05
"LOC9271639",91.8166657469809,159.710476156984,131.891798120945,1881.03767629063,1376.91033723005,1536.24242677358,63.7511534925202,74.7325667050497,38.9735378086802,49.2474872710781,3.64365416008237,6.60103543018404e-84,8.39156629062147e-82,-0.644208863866087,0.1525411394936,0.282432307991439
"LOC4349721",224.833117406069,189.958672398837,212.728706646686,2130.23908711379,1510.76528406214,2260.15896640419,110.115628759808,167.35884656483,1099.28302230954,808.338066932179,3.23175513669662,8.8380840581501e-84,1.11771997767527e-81,2.78262112490447,6.58005793018357e-23,2.47118966151641e-21
"LOC4335844",2475.51856494745,2212.95803705397,2441.27463747737,10222.0686817962,11726.999244411,14052.9258145822,251.140907697807,291.562267285898,384.003975467878,242.841057922903,2.3358795731193,9.81821835955576e-83,1.22893883958993e-80,0.204789627088761,0.497957204706344,0.656219698431399
"LOC4351184",14507.033188023,13868.1930129648,13825.6641023814,33773.0452559987,36835.4122285296,35159.8774506799,2630.21804485049,3104.03294666467,4225.19001067045,2669.55344793568,1.32564033013119,3.99834141057786e-82,4.92886450249416e-80,0.265442265922534,0.264952998970437,0.425551658219174
"LOC4333407",4911.01448072313,5030.879998945,4191.6064357663,16808.1059678368,17681.9120010384,19689.2817459878,195.117166749834,155.780561582357,365.663487087323,402.470844249846,1.93911051375512,6.61606735583495e-82,8.11482271463414e-80,1.12997424344522,3.42237655553937e-06,2.54565734223174e-05
"LOC4324610",3108.81813125354,2722.33766176677,2353.63041033893,11129.3927374188,11758.0144150184,12268.0971048033,3068.74870675359,3455.59178158702,30574.7404109096,27382.4520173276,2.10361580751432,7.85860109232584e-82,9.59063677307446e-80,3.1511668383269,1.84519129178205e-124,8.9182908674327e-122
"LOC4347336",1067.66302349374,723.536854105125,808.369085257407,5094.67749153907,5252.99047445916,4948.84324075065,241.481642017122,218.934843304934,1562.38035391856,1569.12683580952,2.55760244897942,4.04099000251865e-81,4.81134068202318e-79,2.76495486273699,2.01487212927035e-65,3.19976086071913e-63
"LOC4352868",16422.2346645658,17212.4335894641,17412.2700964446,57859.9491886123,68953.2537699283,55720.7713521424,39993.2236243077,44750.0714572562,60826.2297141119,45905.4508935098,1.83826911912451,5.12462851677359e-81,6.0719384872529e-79,0.33278457361931,0.0555649317979731,0.129930072429989
"LOC4342304",294.284185086477,200.848023045904,168.481135664175,2154.29327734768,2271.45315264447,2665.80185499031,5.79555940841093,1.05257136204295,60.7528677605897,11.8873245137085,3.42408804542823,1.13722208828211e-80,1.34093317540047e-78,3.38484268915861,0.00489910048851297,0.0171691901681491
"LOC4324959",791.03588951245,573.505800745534,642.440694072992,4741.56197890549,5812.07973409317,7545.99783767254,983.31324629372,1091.51650243854,15888.5943401799,14411.6827836553,3.17304427252883,1.39681480208891e-77,1.60063172250639e-75,3.86853682734363,4.72849471812161e-190,5.53308542463146e-187
"LOC4339082",926.40661465223,940.113939196792,1004.93041019895,3163.60709956194,3106.41419294462,3569.65741955784,1176.49855990742,1104.14735878306,2551.62044594477,1792.43871774562,1.77525503178674,5.80975169360232e-77,6.50478987786447e-75,0.92868042935449,8.0939471644677e-06,5.60425809117441e-05
"LOC107276997",45.9083328734904,58.0765367843578,45.9494006356842,1227.72586953803,726.407943174122,1252.2924047633,11.5911188168219,16.8411417926873,12.6090857616318,10.1891352974644,4.42377341128873,2.5703252849896e-76,2.77595130778877e-74,-0.321568149915631,0.718336039240605,0.828405430758322
"LOC4341576",21.1884613262264,15.7290620457636,24.6765299710156,693.722846345547,657.031903657493,1106.67700886059,122.672674144698,69.4697098948349,1437.43577682603,1029.10266504391,5.29627674718177,3.1787719945606e-76,3.41795008119978e-74,3.67802842342852,1.92811716766486e-32,1.1523609943197e-30
"LOC4328768",6417.74950836589,5744.73743025273,6001.50227191631,16117.2696243194,15359.0389602816,15423.7907560091,3989.27672612285,4400.80086470159,6083.31073972546,2987.96392598145,1.36852189093489,1.12129378276323e-75,1.18993646302978e-73,0.1124956931544,0.822865084121476,0.895923575674475
"LOC4330886",97.7023494487104,67.7559595817508,87.6442271384347,685.063337861345,673.355677661405,664.630271298794,0,0,0,0,2.99439032251711,1.79765938019964e-75,1.891261644479e-73,0,0,0
"LOC4338846",83.5767085645595,90.7445887255591,95.3024605777154,716.814868970087,699.473716067666,882.013255182125,256.936467106218,436.817115247826,4931.29881332183,3977.15914444362,3.08630351509716,6.07162815440148e-75,6.36035622285972e-73,3.68389126562306,2.61850608287165e-45,2.61063882244329e-43
"LOC4327536",10860.2635664314,10055.7103586416,12092.3506006242,32253.7826008258,33548.6203328417,33233.5937848812,11343.8416153963,10740.4381782863,16877.8344322061,9767.13527722779,1.58484532020456,7.28939346392259e-75,7.60339810544541e-73,0.270694617105362,0.277329155417208,0.439727507658735
"LOC4342138",2776.865570476,2648.53206293665,2654.85425895064,7941.73144762295,7148.18063631344,7143.47527899862,1198.71487097299,1225.193065418,899.830211170999,822.772675270254,1.46037814874859,2.01391237509016e-74,2.06536022063868e-72,-0.493751575769438,0.000757777713261774,0.00340701150635976
"LOC4342187",24677.4946246116,19917.8322613354,18502.2919893022,95142.0197159317,86751.0645663945,103428.535489753,6109.48554303318,8087.95834593806,96806.8290751903,96930.0931793874,2.17700539364991,2.54059413616987e-74,2.59459504918972e-72,3.77048764855321,1.5955781072091e-113,6.69329963350563e-111
"LOC4332423",223.655980665723,152.450909058939,165.928391184415,1912.78920739937,2577.52391521784,3543.6546702895,75.342272309342,77.8902807911786,41.2660988562496,33.9637843248815,3.8911345450785,2.61772188048878e-74,2.66222315245708e-72,-1.03170463294076,0.0197211686051886,0.0556775544887819
"LOC4342096",5963.37472659237,5130.09408261828,5551.36832865192,19385.7529933011,17379.1059932658,16771.7732780799,10.6251922487534,19.9988558788161,131.822260235242,67.0784740416409,1.68541885499611,3.64549299904311e-74,3.69208270210142e-72,2.70071632661546,1.12666664905838e-05,7.63927404956236e-05
"LOC4331935",4843.91768652341,4684.8406339382,3788.27280796419,20422.9696761867,17286.8766701437,20913.4911815413,4915.60030490053,6061.75847400537,6626.64770799942,9687.32038406432,2.13868420063206,4.42476214167541e-74,4.46279315512452e-72,0.571847161919805,0.00847232008232337,0.0273072038837772
"LOC107276612",57.6797002769495,31.4581240915272,51.0548895952047,667.74432089294,603.16344944458,779.042368079495,0.965926568068488,0,153.601590187151,216.519125071119,3.85940402431968,8.20940284961444e-74,8.24588908450161e-72,8.52402825934531,9.0316089561351e-09,1.03826143703077e-07
"LOC4350749",579.151276250187,453.722943627796,563.305615200425,2227.41801565873,2187.38571652432,2113.50346053075,0,0,0,0,2.02997749170185,3.67993368847124e-72,3.59279285872824e-70,0,0,0
"LOC4328230",177.747647792232,185.118961000141,204.219558380819,1281.60725566195,1654.41449529657,1177.40448687048,717.683440074886,784.165664722001,693.499716889751,1090.2374768287,2.85623782630736,8.17305027820204e-72,7.91618298374426e-70,0.250034101192099,0.321778055325767,0.488367226708839
"LOC4345544",138.902135360817,112.523290019693,82.5387381789142,962.167609355821,1093.69285826216,953.780843162746,0,0,0,0,3.18647464939392,1.13886912418957e-71,1.09439045603225e-69,0,0,0
"LOC9271617",37.6683756910691,21.7787012941342,21.2728706646686,1009.31382221426,584.39110934008,947.540183338344,0,0,0,0,4.99170848600063,1.50578042589933e-71,1.44129759354317e-69,0,0,0
"LOC4348152",3040.54420031348,2953.43388105453,2897.36498452786,6882.38490972219,6973.51625447157,6753.43403997351,816.207950017872,1002.04793666489,1157.74332902256,1371.28779211709,1.21324665102063,1.68720891475423e-71,1.60238891795024e-69,0.477292127379647,0.0110567952741494,0.0342397330313633
"LOC112937857",168.330553869465,203.267878745252,151.462839132441,1043.95185615107,956.573156629294,1113.95777865573,599.840398770531,599.965676364484,1683.88608943974,1077.50105770686,2.58103862076939,1.16860588430018e-70,1.09284798559382e-68,1.20139270111853,9.7930387119673e-07,8.0585258027233e-06
"LOC9267814",14.1256408841509,8.46949494771885,3.40365930634698,5249.58647664536,4986.09676949518,8081.65447260036,0,0,0,0,9.5050923992753,4.60142830526613e-70,4.23817592735607e-68,0,0,0
"LOC4332923",3393.68522241725,3065.95717107422,3759.34170386024,15382.1735707715,14836.6781921564,20232.2191507107,392.166186635806,106.309707566338,7189.47144517771,7607.88768877345,2.30314175897231,1.88665908901345e-68,1.66846286393624e-66,4.89123798225039,3.15329387930172e-09,3.83308818034528e-08
"LOC9269178",638.008113267482,723.536854105125,695.19741332137,2060.00085163081,2164.53243291885,2224.79522739925,245.345348289396,189.462845167732,1125.64747435659,1530.91757844403,1.64842887343787,1.13254259717322e-67,9.87253561135851e-66,2.61082189021936,2.01772729423384e-27,9.44423809109494e-26
"LOC4349149",574.442729288803,642.471688176959,530.119936963542,2013.81680638173,2033.94224088754,1965.80784468658,82.1037582858215,103.151993480209,777.178195126034,467.00203446712,1.78675116409273,1.50694968807851e-67,1.30895473261994e-65,2.74713034294198,3.81928407097217e-17,9.83941399188e-16
"LOC4340917",455.551918513867,464.612294274863,456.090347050495,1428.81889989339,1493.62532135803,1414.54956019775,99.4904365110542,98.9417080320377,107.750369235763,98.4949745421563,1.6566477149961,3.23376310659866e-66,2.75977936733776e-64,0.0538986625565188,0.870592999982513,0.923644501269861
"LOC4337598",5969.2604102941,5789.50476069067,6433.76700382237,16539.6612048266,17025.6962860811,15111.757764789,2147.25476081625,2098.82729591365,3964.98433177132,3747.05450564255,1.41963316708195,5.18306986445441e-66,4.39265171012511e-64,0.860694912965491,3.94782443430252e-13,7.40691819813063e-12
"LOC4337100",1413.74122515544,1114.34354954987,1352.10365944634,5226.49445402082,5657.003881056,4681.5349782721,2565.5009647899,3056.66723537274,2075.91402857411,1997.07051830303,2.00360343626391,7.02976651115694e-66,5.93711214547816e-64,-0.465046780919252,0.00181863733538843,0.00730774695060383
"LOC4327132",390.809397794842,423.474747385943,364.191545779127,1480.77595079861,1688.69442070479,1470.71549861736,568.930748592339,606.281104536741,896.391369599644,1491.85922647042,1.98097215025231,1.03894409868419e-65,8.71427751226244e-64,1.02445196947802,0.000125417148406493,0.000679600160985023
"LOC4352927",21.1884613262264,50.8169696863131,26.3783596241891,588.846576925763,877.402852710316,801.924787435635,0,0,0,0,4.54599204634373,1.71656281411549e-65,1.42996126849593e-63,0,0,0
"LOC4332925",11302.8669808014,9224.4899259155,9061.39198832224,38510.7585644668,34998.1714643892,43560.8456842955,608.533737883147,435.764543885783,7732.80841345166,7229.19149355102,1.98433940650782,1.9280319545881e-65,1.59523403212157e-63,3.83953473809429,2.0798470311243e-92,5.90474979069091e-90
"LOC4327894",2655.62048622037,2851.7999416819,2233.6514197902,10300.0042581541,11226.6755711911,9156.08807236821,498.41810912334,502.076539694489,455.073367942531,532.382319292517,1.98782605655949,1.95303076460465e-65,1.61045861156994e-63,-0.0169232563962177,0.928665674299414,0.957787444296464
"LOC4333583",4761.5181146992,4260.15595870258,4560.05255567836,22657.1228651109,21353.1287745184,16164.3490551715,2031.34357264803,2079.88101139688,2516.08574970744,1718.567486839,2.14750020761518,2.03945278766516e-65,1.67043502152118e-63,0.041797369671852,0.842740998439483,0.90804791210163
"LOC9270528",1047.65169890786,980.041558236039,958.981009563261,4039.17962407574,4151.95191789524,5463.6976762638,397.961746044217,358.926834456647,2645.61544889511,1543.65399756586,2.19299213360528,2.84487399280697e-65,2.2992610733918e-63,2.46754066686452,1.69234111470918e-19,5.14717099908744e-18
"LOC4325568",5168.80742685888,5062.33812303652,5387.99268194727,11819.2669133269,12093.4679707988,12886.9625373898,1166.83929422673,895.738229098554,2673.12618146595,3281.75066039167,1.23602312139896,1.29535039239911e-64,1.01990039927992e-62,1.52960510644498,8.02152919490819e-15,1.72645361655754e-13
"LOC4352300",7438.3270622458,7085.33748769166,7324.6748272587,16264.4812685508,16378.458646826,15401.9484466237,2923.85972154331,3176.66037064563,3697.90096972948,3715.63800514203,1.13686285891679,2.99255917157301e-64,2.34862971896315e-62,0.281371340906131,0.0195453741718958,0.055286552667145
"LOC4346833",625.059609123677,382.337200497022,445.879369131454,3500.36576283648,3117.84083474736,4109.4744943686,0,0,33.2421351897566,55.1911495279324,2.88463437689227,6.15465513493279e-64,4.784166322721e-62,7.90124618149971,1.38688658449787e-06,1.1107582648826e-05
"LOC4348582",2081.17775693157,2296.44305868148,1989.43886455981,5540.16109467082,5838.19777249943,5634.27571146412,1552.24399488606,1473.59990686014,2213.46769142828,2611.81501458339,1.41898084569714,3.98510831277307e-63,3.03017207782446e-61,0.673857707959467,7.8660096812735e-06,5.46174244983616e-05
"LOC4350268",75.3367513821381,85.9048773268626,88.4951419650214,880.383362560577,706.003225669231,619.905542557248,678.080450784078,690.486813500178,615.55264127239,774.374282607298,3.13954513531885,7.63955288782248e-63,5.79087599024755e-61,0.0243854041143062,0.898742735303427,0.940045282641021
"LOC4350388",15419.3141617911,11903.270185094,10795.556404906,54679.023072082,52580.5084440037,54158.5261761005,27351.1767014273,27985.7673739981,4959.95582641645,1552.99403825521,2.0824078576962,1.13865494419444e-62,8.60442411080432e-61,-3.08697969672326,4.29997140357116e-05,0.000259927308905921
"LOC107277115",1595.02028316871,1532.97858553711,1359.76189288562,6325.28986390517,8846.66932142057,9624.13755919835,35.739283018534,37.8925690335463,202.891652709894,185.102624570604,2.46665029051716,1.6476187987505e-62,1.24006880643761e-60,2.39725510905083,3.21602520994724e-12,5.49169650482005e-11
"LOC9272521",324.889740335471,339.989725758428,285.056466906559,1338.37514461395,1385.07222423201,1194.04624640222,1842.02196530661,1935.67873479699,5332.49699664648,4533.31611276355,2.04911432786097,1.65118961853582e-62,1.24006880643761e-60,1.38464855736788,4.48459890367718e-22,1.60816270041056e-20
"LOC4345580",7876.22192965447,6738.08819483518,7849.68927526272,24401.532740873,20953.1963114225,23059.2380511647,208.640138702793,222.092557391063,1356.04985963731,877.963824798186,1.60645379481764,1.69862468325888e-62,1.26789086449488e-60,2.37370040911942,9.18164614912844e-20,2.86305103553398e-18
"LOC4351438",60.0339737576413,94.3743722745815,67.2222713003528,1062.23304072883,710.084169170209,1126.43909830453,0,0,0,0,3.71432044868682,1.82583922969938e-62,1.35869158288117e-60,0,0,0
"LOC4333690",24988.2587240629,26092.0940782224,27388.3955233475,67474.890108905,71858.8855426248,62399.3174742231,31875.5767462601,34819.0606563809,38383.2033389311,37379.6919333564,1.36222207949998,1.93302677963761e-62,1.43408260296033e-60,0.18392207856257,0.0992712810906426,0.20402092738845
"LOC4335481",135.370725139779,81.0651659281662,140.400946386813,1019.89766591717,1254.4820322007,999.545681875026,146.82083834641,202.093701512247,116.920613426041,79.8148931634715,3.1890004981433,6.10118657422855e-62,4.44530632548569e-60,-0.831898705976765,0.0232621403665549,0.0634897086631003
"LOC4332737",407.289312159684,342.409581457776,350.576908553739,1338.37514461395,1279.78388190677,1344.86219215859,824.901289130488,668.382814897276,1117.62351069009,782.865228688518,1.85012827103338,1.43689253167448e-61,1.0407024603297e-59,0.346086762681037,0.145424762881043,0.272317759044405
"LOC4352640",1068.84016023408,1102.24427105312,1055.98529979415,2943.27071701946,3201.09208216731,2820.77824062963,726.376779187503,737.852524792111,1992.23555033783,2009.80693742486,1.47505046687922,1.59504449659825e-61,1.15182976547249e-59,1.45072959265201,5.78918191888252e-28,2.77993264800248e-26
"LOC4340570",38.845512431415,41.1375468889201,39.1420820229902,505.137994911806,461.146615610538,392.121458966581,24.1481642017122,22.103998602902,147.870187568228,98.4949745421563,3.513663114355,2.89006802212011e-61,2.07472883187963e-59,2.40819231339456,2.41235100106915e-07,2.21627271928803e-06
"LOC4336695",836.944222385941,681.18937936653,913.031608927577,3590.80951811593,5019.5605062032,4554.6415618426,2426.40753898804,2292.50042652955,3465.20602340118,3050.79692698248,2.43541009856196,2.9937837840266e-61,2.14288195309446e-59,0.464978680744547,0.000648226191705497,0.0029691003131826
"LOC4347238",488.511747243552,379.917344797674,428.861072599719,2321.7104413756,2230.64371763469,1788.98914966186,765.979768478311,679.961099879748,593.773311320481,433.038250142239,2.28955913481205,5.08603173328582e-61,3.62982054228188e-59,-0.496731000518921,0.0268362383730699,0.0714294370583578
"LOC107275737",507.345935089087,452.513015778121,530.119936963542,2020.55197964722,1847.85121724294,1688.09848250069,306.198722077711,236.828556459665,669.427825890272,377.847100614306,1.89673198547202,9.93827429880548e-61,7.0311130169636e-59,0.944760111763969,0.00413193874926092,0.0148673562408672
